,game_id,team_id,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
1506,10301,10,8,42,2,20,22,10,103,32,87,36.8,29,37,78.4,10,29,34.5,14,27,41,23,24,10,10,9,-16,240:00
1507,10301,10,12,50,24,13,12,10,119,41,83,49.4,25,26,96.2,12,25,48.0,8,39,47,28,22,5,15,7,16,240:00
1508,10302,2,6,38,3,9,13,11,92,30,86,34.9,25,27,92.6,7,36,19.4,16,36,52,15,25,5,16,8,-16,240:00
1509,10302,2,9,40,17,13,24,11,108,41,89,46.1,14,20,70.0,12,31,38.7,9,34,43,19,21,10,11,11,16,240:00
1510,10303,16,9,54,4,17,20,9,114,41,92,44.6,23,32,71.9,9,35,25.7,9,28,37,22,21,7,13,3,-7,240:00
1511,10303,16,14,40,23,12,10,7,121,40,85,47.1,26,27,96.3,15,34,44.1,12,39,51,28,23,6,18,3,7,240:00
1512,10304,29,12,42,18,7,23,9,125,46,81,56.8,16,20,80.0,17,39,43.6,4,30,34,20,24,10,13,4,15,240:00
1513,10304,29,11,54,1,9,18,8,110,38,79,48.1,24,31,77.4,10,41,24.4,5,33,38,25,22,6,17,3,-15,240:00
1514,10305,40,18,34,6,15,14,9,109,37,85,43.5,18,21,85.7,17,46,37.0,11,26,37,20,16,10,16,3,-10,240:00
1515,10305,40,29,66,14,10,22,11,119,46,82,56.1,18,24,75.0,9,23,39.1,8,34,42,27,19,9,15,8,10,240:00
1516,10306,15,5,52,6,13,14,14,113,41,95,43.2,18,29,62.1,13,39,33.3,19,41,60,25,20,7,19,6,3,265:00
1517,10306,15,12,56,16,11,23,14,110,43,95,45.3,10,17,58.8,14,43,32.6,10,33,43,22,27,12,13,6,-3,265:00
1518,10307,6,22,54,10,8,10,10,122,46,88,52.3,22,26,84.6,8,30,26.7,4,33,37,22,16,5,6,2,-9,240:00
1519,10307,6,9,58,13,10,6,8,131,50,95,52.6,15,18,83.3,16,37,43.2,10,34,44,35,18,3,7,1,9,240:00
1520,10308,22,17,50,2,10,21,9,124,44,90,48.9,22,27,81.5,14,39,35.9,8,30,38,20,26,7,7,6,-10,240:00
1521,10308,22,20,38,13,19,15,10,134,43,84,51.2,28,37,75.7,20,39,51.3,10,39,49,36,22,4,12,2,10,240:00
1522,10309,24,10,42,0,15,20,9,108,39,84,46.4,16,28,57.1,14,40,35.0,11,34,45,21,23,6,14,4,-15,240:00
1523,10309,24,19,36,17,13,12,8,123,41,89,46.1,27,31,87.1,14,43,32.6,11,36,47,27,24,11,12,1,15,240:00
1524,10310,2,13,48,20,5,15,10,107,43,81,53.1,7,11,63.6,14,41,34.1,6,37,43,31,19,6,14,7,10,240:00
1525,10310,2,12,52,2,12,17,12,97,36,82,43.9,17,23,73.9,8,32,25.0,9,31,40,22,14,8,13,0,-10,240:00
1526,10311,15,10,60,0,13,2,10,105,40,91,44.0,16,23,69.6,9,33,27.3,10,37,47,25,21,1,11,7,-27,240:00
1527,10311,15,17,64,29,17,6,12,132,51,96,53.1,14,22,63.6,16,34,47.1,11,35,46,31,19,8,5,7,27,240:00
1528,10312,30,14,36,17,7,22,12,101,36,82,43.9,17,20,85.0,12,35,34.3,10,33,43,24,21,9,13,2,-2,240:00
1529,10312,30,16,46,10,7,19,12,103,36,70,51.4,19,26,73.1,12,30,40.0,3,33,36,24,17,8,17,3,2,240:00
1530,10313,38,24,52,16,12,17,10,124,47,107,43.9,14,18,77.8,16,45,35.6,12,41,53,24,22,15,16,9,4,315:00
1531,10313,38,14,46,5,22,10,10,120,45,110,40.9,14,20,70.0,16,50,32.0,19,42,61,26,26,12,23,6,-4,315:00
1532,10314,41,10,46,0,7,11,10,95,35,84,41.7,15,21,71.4,10,29,34.5,7,30,37,27,12,6,12,5,-20,240:00
1533,10314,41,17,60,27,36,18,13,115,46,100,46.0,10,12,83.3,13,31,41.9,21,39,60,24,21,8,9,10,20,240:00
1534,10315,4,8,42,6,25,15,11,106,39,98,39.8,17,21,81.0,11,28,39.3,17,34,51,21,15,7,10,10,-4,240:00
1535,10315,4,8,42,19,15,11,11,110,40,98,40.8,16,18,88.9,14,45,31.1,16,39,55,24,23,8,10,8,4,240:00
1536,10316,17,13,50,11,4,19,9,121,47,87,54.0,12,23,52.2,15,35,42.9,6,32,38,29,24,5,12,2,-8,240:00
1537,10316,17,18,62,8,6,11,12,129,49,84,58.3,21,32,65.6,10,31,32.3,8,37,45,31,21,7,12,0,8,240:00
1538,10317,16,15,56,25,8,8,10,115,44,84,52.4,16,19,84.2,11,28,39.3,6,52,58,23,23,5,15,6,25,240:00
1539,10317,16,17,48,1,9,23,9,90,32,98,32.7,18,27,66.7,8,34,23.5,13,33,46,24,15,6,8,2,-25,240:00
1540,10318,29,6,36,8,5,8,8,116,43,83,51.8,12,16,75.0,18,39,46.2,5,31,36,23,12,4,12,3,-14,240:00
1541,10318,29,4,52,19,4,20,8,130,50,90,55.6,17,18,94.4,13,32,40.6,8,36,44,36,16,10,7,3,14,240:00
1542,10319,7,5,46,15,16,6,15,105,38,82,46.3,16,25,64.0,13,34,38.2,12,29,41,25,20,6,11,6,-10,240:00
1543,10319,7,6,64,11,20,15,15,115,42,91,46.2,21,25,84.0,10,26,38.5,16,32,48,26,21,7,9,4,10,240:00
1544,10320,8,8,46,11,4,16,10,108,39,81,48.1,14,18,77.8,16,38,42.1,7,33,40,22,19,9,18,4,-2,240:00
1545,10320,8,16,60,12,16,26,11,110,43,84,51.2,13,16,81.2,11,34,32.4,9,31,40,26,16,8,16,1,2,240:00
1546,10321,9,15,44,36,11,27,9,136,53,88,60.2,7,10,70.0,23,43,53.5,6,35,41,39,15,8,9,3,36,240:00
1547,10321,9,5,44,4,4,11,6,100,37,78,47.4,16,22,72.7,10,30,33.3,6,26,32,23,10,6,15,3,-36,240:00
1548,10322,40,9,38,7,13,16,11,106,38,81,46.9,15,21,71.4,15,40,37.5,9,29,38,23,24,8,18,4,-20,240:00
1549,10322,40,15,66,21,16,22,11,126,49,89,55.1,15,18,83.3,13,31,41.9,10,30,40,35,15,11,16,2,20,240:00
1550,10323,31,6,44,12,8,17,12,110,45,100,45.0,7,8,87.5,13,37,35.1,11,32,43,27,15,6,11,3,-5,240:00
1551,10323,31,10,52,6,10,14,14,115,48,97,49.5,8,12,66.7,11,32,34.4,11,35,46,31,12,6,8,5,5,240:00
1552,10324,23,10,46,9,16,2,9,90,33,85,38.8,18,21,85.7,6,30,20.0,16,35,51,26,18,6,13,8,-3,240:00
1553,10324,23,9,44,5,5,15,7,93,36,84,42.9,12,14,85.7,9,31,29.0,7,30,37,26,19,6,9,9,3,240:00
1554,10325,16,5,46,8,13,17,9,116,45,96,46.9,11,13,84.6,15,44,34.1,10,31,41,25,15,7,9,5,-6,240:00
1555,10325,16,11,68,12,17,12,12,122,50,95,52.6,8,12,66.7,14,29,48.3,11,39,50,31,12,3,11,5,6,240:00
1556,10326,19,29,72,4,18,30,9,119,47,102,46.1,19,28,67.9,6,30,20.0,15,33,48,18,15,14,14,6,-3,265:00
1557,10326,19,16,68,17,22,17,10,122,49,100,49.0,13,15,86.7,11,31,35.5,14,35,49,30,23,8,21,12,3,265:00
1558,10327,20,2,26,0,8,8,8,92,34,87,39.1,7,10,70.0,17,44,38.6,10,28,38,25,22,6,18,2,-30,240:00
1559,10327,20,13,40,32,13,24,8,122,44,84,52.4,18,27,66.7,16,42,38.1,9,35,44,24,15,9,10,6,30,240:00
1560,10328,30,8,40,3,17,18,7,96,37,86,43.0,11,22,50.0,11,38,28.9,9,27,36,24,23,6,16,5,-20,240:00
1561,10328,30,14,42,29,15,22,8,116,40,80,50.0,23,29,79.3,13,35,37.1,8,39,47,25,20,12,17,5,20,240:00
1562,10329,11,21,40,18,8,21,11,122,43,80,53.8,19,23,82.6,17,40,42.5,7,34,41,23,24,10,14,8,14,240:00
1563,10329,11,5,40,4,17,15,10,108,36,84,42.9,20,29,69.0,16,43,37.2,9,28,37,25,19,4,16,3,-14,240:00
1564,10330,29,4,42,18,8,15,11,81,34,81,42.0,6,8,75.0,7,38,18.4,6,35,41,18,20,7,14,6,-17,240:00
1565,10330,29,8,44,19,8,15,15,98,35,86,40.7,16,17,94.1,12,41,29.3,11,39,50,22,13,6,12,3,17,240:00
1566,10331,23,2,46,11,25,12,11,111,39,89,43.8,25,28,89.3,8,28,28.6,16,30,46,24,17,8,15,5,10,240:00
1567,10331,23,5,50,15,13,16,13,101,41,84,48.8,11,14,78.6,8,32,25.0,6,29,35,21,25,7,18,3,-10,240:00
1568,10332,38,10,30,9,12,7,10,106,38,89,42.7,12,17,70.6,18,36,50.0,6,37,43,21,15,7,8,8,6,240:00
1569,10332,38,7,32,11,9,8,11,100,37,81,45.7,14,16,87.5,12,32,37.5,5,41,46,28,20,6,15,5,-6,240:00
1570,10333,41,2,38,3,9,8,9,98,36,82,43.9,14,20,70.0,12,35,34.3,7,33,40,22,16,4,12,5,-14,240:00
1571,10333,41,14,56,17,8,10,12,112,46,92,50.0,8,9,88.9,12,38,31.6,8,36,44,26,17,7,9,2,14,240:00
1572,10334,26,21,58,7,9,11,11,115,46,93,49.5,9,11,81.8,14,39,35.9,3,33,36,33,18,7,9,4,-11,240:00
1573,10334,26,19,46,13,14,4,11,126,46,90,51.1,23,29,79.3,11,30,36.7,11,38,49,25,15,5,9,6,11,240:00
1574,10335,9,11,42,7,13,13,9,115,38,89,42.7,25,28,89.3,14,44,31.8,10,36,46,27,17,7,12,4,-15,240:00
1575,10335,9,11,46,30,19,13,12,130,46,93,49.5,19,25,76.0,19,45,42.2,13,39,52,35,21,8,10,9,15,240:00
1576,10336,11,7,40,4,28,19,11,124,43,96,44.8,18,18,100,20,46,43.5,15,31,46,30,17,10,14,3,4,240:00
1577,10336,11,17,54,17,5,23,8,120,46,83,55.4,12,17,70.6,16,33,48.5,5,29,34,33,17,7,14,7,-4,240:00
1578,10337,4,5,42,1,7,15,9,111,40,81,49.4,15,21,71.4,16,40,40.0,6,27,33,25,27,7,11,1,-10,240:00
1579,10337,4,4,44,14,11,17,9,121,42,76,55.3,26,31,83.9,11,31,35.5,7,30,37,26,19,8,15,4,10,240:00
1580,10338,26,14,60,4,11,10,11,119,42,95,44.2,24,26,92.3,11,35,31.4,9,43,52,29,21,5,12,3,1,240:00
1581,10338,26,15,46,17,5,11,10,118,44,98,44.9,16,23,69.6,14,32,43.8,7,39,46,25,19,7,8,1,-1,240:00
1582,10339,41,12,50,12,9,5,10,106,41,90,45.6,15,19,78.9,9,22,40.9,15,37,52,25,14,1,8,5,3,240:00
1583,10339,41,5,44,5,5,6,10,103,41,91,45.1,10,13,76.9,11,27,40.7,10,31,41,23,20,2,4,4,-3,240:00
1584,10340,5,24,42,5,8,21,10,107,37,87,42.5,21,27,77.8,12,40,30.0,14,32,46,18,20,12,16,4,-6,240:00
1585,10340,5,10,44,12,11,28,9,113,42,82,51.2,15,17,88.2,14,36,38.9,6,36,42,31,21,9,18,5,6,240:00
1586,10341,19,16,48,19,25,17,10,120,44,102,43.1,16,23,69.6,16,39,41.0,15,36,51,30,18,11,9,5,12,240:00
1587,10341,19,18,50,1,15,10,10,108,38,88,43.2,20,26,76.9,12,36,33.3,13,35,48,23,19,5,15,10,-12,240:00
1588,10342,7,15,60,7,12,17,7,104,41,80,51.2,15,27,55.6,7,21,33.3,12,36,48,23,27,6,17,4,-11,240:00
1589,10342,7,12,48,15,8,27,10,115,39,82,47.6,23,33,69.7,14,40,35.0,8,29,37,25,23,11,12,3,11,240:00
1590,10343,25,8,48,12,22,8,8,120,41,86,47.7,21,25,84.0,17,37,45.9,14,36,50,25,16,6,18,8,6,265:00
1591,10343,25,2,54,7,23,21,10,114,46,98,46.9,8,10,80.0,14,43,32.6,13,26,39,28,21,12,13,8,-6,265:00
1592,10344,9,6,42,7,12,8,9,104,42,79,53.2,9,12,75.0,11,28,39.3,7,32,39,24,20,5,14,7,-4,240:00
1593,10344,9,11,64,9,13,20,7,108,42,86,48.8,17,22,77.3,7,29,24.1,8,29,37,21,12,8,7,4,4,240:00
1594,10345,4,10,56,12,19,21,14,101,41,84,48.8,11,14,78.6,8,25,32.0,10,30,40,22,16,7,13,12,-11,240:00
1595,10345,4,6,40,11,13,15,11,112,41,93,44.1,16,18,88.9,14,42,33.3,15,33,48,23,15,8,11,7,11,240:00
1596,10346,29,16,40,6,15,24,8,94,35,98,35.7,10,19,52.6,14,42,33.3,18,37,55,23,28,11,12,3,-5,240:00
1597,10346,29,11,32,13,10,1,8,99,33,78,42.3,22,33,66.7,11,30,36.7,12,41,53,25,18,8,16,7,5,240:00
1598,10347,22,23,54,16,4,21,11,128,44,87,50.6,25,28,89.3,15,34,44.1,9,33,42,29,18,11,14,3,11,240:00
1599,10347,22,4,50,8,22,10,11,117,40,91,44.0,22,28,78.6,15,46,32.6,13,32,45,27,24,3,15,6,-11,240:00
1600,10348,28,14,60,6,4,17,7,115,46,88,52.3,14,18,77.8,9,32,28.1,6,33,39,30,20,11,10,2,-9,240:00
1601,10348,28,9,40,14,7,17,7,124,44,84,52.4,16,22,72.7,20,40,50.0,6,35,41,25,21,6,15,1,9,240:00
1602,10349,20,8,52,15,10,19,8,106,38,78,48.7,22,25,88.0,8,30,26.7,10,28,38,26,25,8,16,1,-4,240:00
1603,10349,20,10,40,8,19,24,10,110,39,81,48.1,20,29,69.0,12,26,46.2,15,28,43,20,24,9,15,3,4,240:00
1604,10350,30,25,56,2,7,20,13,114,42,80,52.5,19,23,82.6,11,31,35.5,5,20,25,29,16,13,15,3,-12,240:00
1605,10350,30,20,48,26,14,24,13,126,47,84,56.0,12,16,75.0,20,42,47.6,9,31,40,27,19,11,15,3,12,240:00
1606,10351,17,7,52,4,21,12,12,110,41,88,46.6,17,25,68.0,11,29,37.9,11,33,44,19,13,6,10,6,-1,240:00
1607,10351,17,10,54,17,4,14,12,111,46,89,51.7,6,11,54.5,13,30,43.3,7,36,43,29,22,5,7,6,1,240:00
1608,10352,7,11,38,17,15,14,13,102,36,90,40.0,16,20,80.0,14,35,40.0,15,36,51,26,17,6,12,0,1,240:00
1609,10352,7,14,40,10,20,17,11,101,38,92,41.3,11,12,91.7,14,43,32.6,15,37,52,27,22,9,14,2,-1,240:00
1610,10353,2,7,42,24,12,11,7,102,37,82,45.1,19,25,76.0,9,28,32.1,11,44,55,23,17,4,13,9,9,240:00
1611,10353,2,7,36,0,19,8,10,93,34,104,32.7,15,20,75.0,10,26,38.5,20,36,56,18,24,5,11,4,-9,240:00
1612,10354,6,10,70,12,13,14,10,122,49,90,54.4,18,23,78.3,6,26,23.1,10,33,43,30,17,5,9,6,7,240:00
1613,10354,6,13,54,1,10,10,8,115,47,95,49.5,9,9,100,12,27,44.4,10,27,37,25,19,3,12,3,-7,240:00
1614,10355,1,16,60,8,17,16,12,114,43,93,46.2,19,21,90.5,9,29,31.0,13,27,40,27,16,12,9,4,-11,240:00
1615,10355,1,14,46,18,8,6,12,125,46,81,56.8,16,18,88.9,17,27,63.0,8,37,45,29,18,7,14,4,11,240:00
1616,10356,27,6,44,16,12,12,11,98,36,70,51.4,17,23,73.9,9,27,33.3,6,30,36,23,22,5,13,5,-9,240:00
1617,10356,27,4,44,11,19,20,10,107,39,85,45.9,19,23,82.6,10,34,29.4,11,29,40,22,18,8,10,0,9,240:00
1618,10357,14,17,48,2,15,18,12,106,36,83,43.4,23,29,79.3,11,33,33.3,9,26,35,15,20,9,17,6,-25,240:00
1619,10357,14,24,68,28,19,30,12,131,51,89,57.3,16,20,80.0,13,28,46.4,11,33,44,33,25,14,12,5,25,240:00
1620,10358,4,11,36,0,13,12,10,102,41,99,41.4,8,11,72.7,12,34,35.3,16,26,42,25,12,10,9,2,-23,240:00
1621,10358,4,14,56,34,17,13,10,125,48,85,56.5,12,14,85.7,17,38,44.7,9,41,50,33,16,7,16,5,23,240:00
1622,10359,23,13,58,8,6,13,6,113,42,75,56.0,21,23,91.3,8,25,32.0,5,33,38,27,18,8,14,5,8,240:00
1623,10359,23,7,32,6,14,21,6,105,35,78,44.9,16,17,94.1,19,41,46.3,7,24,31,22,20,9,15,4,-8,240:00
1624,10360,25,8,28,7,11,7,11,96,33,87,37.9,15,21,71.4,15,42,35.7,13,38,51,24,18,5,13,6,3,240:00
1625,10360,25,8,58,10,15,16,11,93,40,101,39.6,7,10,70.0,6,33,18.2,18,36,54,18,18,6,12,4,-3,240:00
1626,10361,19,7,68,31,23,13,14,135,53,105,50.5,16,22,72.7,13,39,33.3,16,46,62,33,21,6,8,5,20,240:00
1627,10361,19,3,34,4,15,10,14,115,39,90,43.3,20,29,69.0,17,48,35.4,7,31,38,27,20,2,9,3,-20,240:00
1628,10362,20,22,46,30,8,27,16,104,38,91,41.8,17,18,94.4,11,32,34.4,11,38,49,27,17,14,12,6,18,240:00
1629,10362,20,10,42,5,10,18,16,86,33,86,38.4,10,16,62.5,10,36,27.8,12,38,50,23,19,4,19,5,-18,240:00
1630,10363,28,7,46,36,12,8,15,95,40,99,40.4,7,14,50.0,8,31,25.8,20,44,64,26,16,6,10,7,15,240:00
1631,10363,28,9,42,6,10,10,12,80,30,85,35.3,15,19,78.9,5,24,20.8,8,34,42,14,17,8,9,4,-15,240:00
1632,10364,24,25,48,21,12,20,11,115,39,98,39.8,26,36,72.2,11,38,28.9,15,41,56,24,26,8,14,4,-7,265:00
1633,10364,24,17,72,9,21,18,11,122,48,102,47.1,17,28,60.7,9,34,26.5,14,43,57,29,23,8,13,7,7,265:00
1634,10365,21,24,34,34,16,26,12,137,49,92,53.3,16,22,72.7,23,50,46.0,10,34,44,36,18,9,10,6,29,240:00
1635,10365,21,12,52,1,16,7,12,108,41,85,48.2,12,21,57.1,14,45,31.1,9,29,38,25,18,6,16,6,-29,240:00
1636,10366,25,14,56,1,5,19,12,103,42,87,48.3,10,16,62.5,9,30,30.0,7,34,41,23,16,8,14,1,-10,240:00
1637,10366,25,11,56,17,14,20,12,113,43,83,51.8,15,22,68.2,12,32,37.5,7,40,47,30,15,13,15,4,10,240:00
1638,10367,27,8,52,17,1,11,13,119,45,84,53.6,17,21,81.0,12,24,50.0,4,34,38,29,17,5,9,5,11,240:00
1639,10367,27,11,50,1,8,13,13,108,39,81,48.1,23,26,88.5,7,26,26.9,6,32,38,21,19,3,8,4,-11,240:00
1640,10368,10,11,46,5,14,13,9,105,40,95,42.1,13,19,68.4,12,32,37.5,14,33,47,28,22,6,10,9,-13,240:00
1641,10368,10,20,40,13,13,16,9,118,42,91,46.2,17,21,81.0,17,36,47.2,11,40,51,27,19,6,10,7,13,240:00
1642,10369,4,18,32,7,13,12,10,104,36,87,41.4,16,22,72.7,16,41,39.0,8,28,36,24,19,8,10,9,-20,240:00
1643,10369,4,10,64,22,13,13,10,124,49,94,52.1,16,21,76.2,10,32,31.2,11,44,55,37,20,7,10,2,20,240:00
1644,10370,15,10,42,20,8,14,16,85,31,83,37.3,15,17,88.2,8,31,25.8,13,34,47,17,26,5,19,2,-13,240:00
1645,10370,15,13,44,17,12,24,19,98,34,84,40.5,19,28,67.9,11,32,34.4,16,34,50,25,22,9,10,5,13,240:00
1646,10371,2,15,58,33,21,16,9,116,45,99,45.5,13,14,92.9,13,46,28.3,16,39,55,29,17,9,14,6,33,240:00
1647,10371,2,10,48,0,12,16,6,83,29,81,35.8,20,21,95.2,5,26,19.2,8,32,40,17,16,8,17,5,-33,240:00
1648,10372,1,10,56,4,20,21,9,94,37,95,38.9,15,16,93.8,5,25,20.0,15,35,50,21,18,7,12,4,-9,240:00
1649,10372,1,13,32,12,13,7,8,103,38,88,43.2,11,13,84.6,16,36,44.4,12,36,48,25,25,8,14,5,9,240:00
1650,10373,23,15,50,15,4,24,13,120,41,77,53.2,26,36,72.2,12,29,41.4,5,28,33,29,23,12,10,4,13,240:00
1651,10373,23,4,46,11,16,16,13,107,40,84,47.6,11,16,68.8,16,45,35.6,5,28,33,28,23,5,16,7,-13,240:00
1652,10374,21,28,46,26,13,13,10,137,48,88,54.5,22,27,81.5,19,38,50.0,7,43,50,28,15,6,10,4,24,240:00
1653,10374,21,7,30,9,10,12,9,113,40,96,41.7,15,16,93.8,18,46,39.1,10,34,44,26,20,6,10,2,-24,240:00
1654,10375,38,21,48,23,14,20,9,116,41,84,48.8,19,29,65.5,15,35,42.9,14,37,51,21,20,9,18,5,15,240:00
1655,10375,38,14,58,2,17,23,9,101,39,95,41.1,14,16,87.5,9,40,22.5,9,29,38,28,19,11,13,4,-15,240:00
1656,10376,20,12,40,35,9,26,15,121,43,76,56.6,17,21,81.0,18,32,56.2,5,32,37,29,23,9,18,1,21,240:00
1657,10376,20,10,58,0,12,26,14,100,36,80,45.0,21,23,91.3,7,31,22.6,7,26,33,25,18,10,16,0,-21,240:00
1658,10377,28,9,50,27,17,7,11,127,49,90,54.4,17,19,89.5,12,32,37.5,10,34,44,31,23,5,10,5,3,240:00
1659,10377,28,20,46,2,14,16,12,124,43,90,47.8,28,31,90.3,10,26,38.5,11,29,40,18,18,7,9,2,-3,240:00
1660,10378,11,2,46,16,14,26,9,110,41,82,50.0,13,17,76.5,15,43,34.9,6,34,40,30,19,12,15,3,12,240:00
1661,10378,11,8,52,8,9,13,8,98,37,90,41.1,13,17,76.5,11,36,30.6,18,32,50,21,14,8,17,2,-12,240:00
1662,10379,24,4,40,12,22,16,17,104,36,95,37.9,24,35,68.6,8,33,24.2,20,36,56,18,23,8,16,3,-9,240:00
1663,10379,24,6,46,11,10,27,14,113,39,93,41.9,23,27,85.2,12,48,25.0,14,35,49,19,26,6,10,6,9,240:00
1664,10380,28,10,54,7,17,27,12,114,43,95,45.3,22,24,91.7,6,26,23.1,11,37,48,27,15,7,8,5,5,240:00
1665,10380,28,19,50,14,10,9,12,109,41,89,46.1,17,18,94.4,10,32,31.2,6,38,44,24,22,7,14,4,-5,240:00
1666,10381,15,13,48,0,18,13,10,112,37,93,39.8,28,33,84.8,10,31,32.3,18,25,43,22,16,10,13,4,-21,240:00
1667,10381,15,5,56,35,8,19,9,133,52,90,57.8,12,16,75.0,17,33,51.5,10,33,43,36,26,8,14,7,21,240:00
1668,10382,2,16,64,35,9,20,14,126,50,91,54.9,12,16,75.0,14,40,35.0,11,41,52,32,14,6,13,8,35,240:00
1669,10382,2,6,54,0,15,14,14,91,38,99,38.4,5,13,38.5,10,36,27.8,15,25,40,22,18,6,13,4,-35,240:00
1670,10383,16,8,46,2,10,14,7,109,40,89,44.9,18,24,75.0,11,31,35.5,11,29,40,25,17,8,17,7,-26,240:00
1671,10383,16,22,78,34,24,21,9,135,53,103,51.5,20,25,80.0,9,26,34.6,21,34,55,26,18,12,13,6,26,240:00
1672,10384,14,15,38,8,21,16,7,97,32,86,37.2,20,31,64.5,13,42,31.0,18,29,47,19,23,8,21,3,-13,240:00
1673,10384,14,8,52,19,7,25,9,110,42,80,52.5,18,20,90.0,8,32,25.0,8,35,43,27,29,10,19,10,13,240:00
1674,10385,10,6,46,4,26,17,13,86,33,87,37.9,15,22,68.2,5,30,16.7,13,32,45,20,24,5,15,2,-30,240:00
1675,10385,10,16,36,37,1,17,13,116,40,79,50.6,18,23,78.3,18,36,50.0,6,41,47,24,18,10,13,5,30,240:00
1676,10386,24,8,54,5,18,13,12,115,45,101,44.6,10,12,83.3,15,43,34.9,14,27,41,25,25,9,8,3,-17,240:00
1677,10386,24,21,54,27,16,19,15,132,46,85,54.1,24,31,77.4,16,39,41.0,12,40,52,31,18,5,13,1,17,240:00
1678,10387,21,15,64,30,17,25,9,131,52,96,54.2,12,20,60.0,15,36,41.7,11,31,42,31,24,10,11,4,15,240:00
1679,10387,21,9,64,2,17,11,8,116,44,85,51.8,18,30,60.0,10,32,31.2,12,29,41,28,20,7,16,6,-15,240:00
1680,10388,26,14,42,20,15,16,14,113,44,90,48.9,6,8,75.0,19,38,50.0,10,40,50,34,18,8,14,7,18,240:00
1681,10388,26,17,36,3,25,23,9,95,32,91,35.2,20,26,76.9,11,38,28.9,17,33,50,21,12,9,13,5,-18,240:00
1682,10389,22,29,50,25,23,16,9,134,50,104,48.1,12,17,70.6,22,44,50.0,16,33,49,34,24,10,12,4,20,240:00
1683,10389,22,9,52,3,12,8,9,114,41,83,49.4,23,26,88.5,9,25,36.0,5,33,38,29,20,4,19,3,-20,240:00
1684,10390,31,18,54,8,10,18,8,92,38,99,38.4,8,11,72.7,8,33,24.2,15,31,46,24,17,8,13,4,-13,240:00
1685,10390,31,13,50,23,14,17,10,105,39,82,47.6,18,24,75.0,9,21,42.9,10,41,51,18,12,8,13,2,13,240:00
1686,10391,6,6,44,21,7,9,13,121,46,82,56.1,13,19,68.4,16,33,48.5,5,35,40,27,17,4,12,5,12,240:00
1687,10391,6,27,50,8,4,25,13,109,40,93,43.0,16,23,69.6,13,43,30.2,11,32,43,26,16,7,8,1,-12,240:00
1688,10392,38,19,58,21,13,23,10,117,45,88,51.1,14,14,100,13,35,37.1,10,35,45,22,16,9,16,4,19,240:00
1689,10392,38,23,38,1,14,24,10,98,36,87,41.4,12,14,85.7,14,47,29.8,14,31,45,28,17,11,17,4,-19,240:00
1690,10393,11,8,20,13,4,6,13,85,28,78,35.9,13,17,76.5,16,43,37.2,3,32,35,17,19,8,11,3,-26,240:00
1691,10393,11,16,48,30,16,14,13,111,41,89,46.1,12,17,70.6,17,51,33.3,11,41,52,26,16,3,9,9,26,240:00
1692,10394,17,4,40,9,7,8,8,105,41,74,55.4,6,13,46.2,17,37,45.9,3,35,38,29,15,7,21,7,-2,240:00
1693,10394,17,28,58,7,8,28,9,107,42,89,47.2,13,16,81.2,10,32,31.2,11,30,41,26,15,15,11,3,2,240:00
1694,10395,22,8,52,13,17,19,9,119,44,98,44.9,15,18,83.3,16,46,34.8,6,28,34,28,21,4,10,6,-13,240:00
1695,10395,22,20,72,13,17,12,12,132,48,93,51.6,24,27,88.9,12,30,40.0,11,40,51,32,19,4,13,7,13,240:00
1696,10396,19,14,52,28,16,13,10,132,44,92,47.8,29,42,69.0,15,30,50.0,18,42,60,32,23,6,12,4,25,240:00
1697,10396,19,8,54,0,15,12,12,107,41,94,43.6,18,21,85.7,7,35,20.0,10,30,40,27,29,4,9,7,-25,240:00
1698,10397,4,2,40,9,16,10,10,112,39,84,46.4,24,28,85.7,10,29,34.5,12,30,42,19,21,6,10,3,-1,240:00
1699,10397,4,2,46,13,9,3,13,113,43,85,50.6,16,18,88.9,11,31,35.5,10,31,41,29,23,7,11,5,1,240:00
1700,10398,20,10,50,15,25,22,9,112,39,81,48.1,24,28,85.7,10,32,31.2,11,32,43,25,19,12,13,4,15,240:00
1701,10398,20,6,34,5,13,9,8,97,36,85,42.4,14,16,87.5,11,41,26.8,12,27,39,19,23,8,17,6,-15,240:00
1702,10399,38,9,70,21,21,33,8,139,53,97,54.6,18,22,81.8,15,39,38.5,14,23,37,25,28,12,11,3,19,240:00
1703,10399,38,7,54,10,21,18,8,120,43,82,52.4,18,30,60.0,16,38,42.1,13,28,41,25,20,5,21,4,-19,240:00
1704,10400,16,10,52,0,5,12,8,105,39,81,48.1,18,25,72.0,9,23,39.1,4,27,31,24,25,9,10,2,-7,240:00
1705,10400,16,5,46,17,8,17,7,112,38,78,48.7,23,27,85.2,13,39,33.3,8,33,41,19,23,4,13,3,7,240:00
1706,10401,21,8,50,6,15,11,11,107,40,88,45.5,17,25,68.0,10,38,26.3,11,28,39,18,22,6,14,4,-24,240:00
1707,10401,21,7,68,27,21,22,11,131,51,90,56.7,20,29,69.0,9,30,30.0,9,34,43,35,22,10,8,2,24,240:00
